itemId,account,category,title,derivedSku,skuSource,price,stock,h,w,l,weightKg,dimSource,mlCategoryLocalId,existingProductId,action,error,newProductId,newListingId,commitError
"MLB3554297345","JOTABÊ AUTOPEÇAS","MLB46641","Pedalo Do Freio Hyundai Hb20 ","ML-MLB3554297345","fallback-itemId","93","1","15","15","15","0.6","kw:SMALL","cmmwbzdbl03e1vsakn0nrcf5g","","create-new","","cmnwd4wpb024tvs4w650njfdk","cmnwd4wxc024vvs4wjuu3mjt2",""
"MLB4328743278","JOTABÊ AUTOPEÇAS","MLB193933","Mangueira Filtro Ar Hyundai Hb20 1.0 2021 1310378s01","ML-MLB4328743278","fallback-itemId","106","1","10","10","50","0.8","cat:MLB193933->SMALL_LONG","cmmwbyxzw031fvsakdunhj8gb","","create-new","","cmnwd4xhc024xvs4wzi7igpku","cmnwd4xpg024zvs4wshvm52p2",""
"MLB4328615126","JOTABÊ AUTOPEÇAS","MLB194805","Coxim Frontal Câmbio Gm Captiva 2.4 16v Automática","ML-MLB4328615126","fallback-itemId","145","1","15","15","15","0.6","cat:MLB194805->SMALL","cmmwc4hch07i2vsak7lpjaaq4","","create-new","","cmnwd4y9a0251vs4wol9vqa8b","cmnwd4yhc0253vs4w7ya9bcol",""
"MLB4314155896","JOTABÊ AUTOPEÇAS","MLB115598","Botao Vidro Eletrico Passageiro  Fiat Argo Palio","ML-MLB4314155896","fallback-itemId","13","1","10","10","10","0.3","cat:MLB115598->TINY","cmmwc49hz07bmvsak0sxedl9t","","create-new","","cmnwd4z1a0255vs4wzej8nd18","cmnwd4z980257vs4wvb94v9og",""
"MLB4328476758","JOTABÊ AUTOPEÇAS","MLB63512","Maquina Do Limpador Para-brisa Peugeot 206 2008","ML-MLB4328476758","fallback-itemId","132","1","25","25","25","2","cat:MLB63512->MEDIUM","cmmwc6i9y095mvsakw0o3wsah","","create-new","","cmnwd4zt60259vs4wbn8iq3f2","cmnwd5016025bvs4we1judox7",""
"MLB4324239548","JOTABÊ AUTOPEÇAS","MLB46659","Farol Milha Ecosport Lado Direito Original ","ML-MLB4324239548","fallback-itemId","93","1","30","40","50","5","kw:LARGE","cmmwc40o9074evsak3912gp9k","","create-new","","cmnwd50l3025dvs4wcfdkcr1f","cmnwd50t4025fvs4w1098pywd",""
"MLB4323987588","JOTABÊ AUTOPEÇAS","MLB47131","Alternador Fiat Doblo 5186574090a","ML-MLB4323987588","fallback-itemId","359.2","1","25","25","25","2","cat:MLB47131->MEDIUM","cmmwc3x1w071lvsakxd4d3n71","","create-new","","cmnwd51d1025hvs4wvefq5km9","cmnwd51ky025jvs4wowghwoiw",""
"MLB3554382037","JOTABÊ AUTOPEÇAS","MLB193593","Mangueira Inferior Radiador Fiat Argos Cronos 1.3","ML-MLB3554382037","fallback-itemId","79","1","15","15","15","0.6","fallback:SMALL","cmmwc45o0078mvsakzyuqasyp","","create-new","","cmnwd524s025lvs4wth3ljay8","cmnwd52ct025nvs4weyexwins",""
"MLB4328492550","JOTABÊ AUTOPEÇAS","MLB47091","Bomba De Água Do Hyundai Hb20 1.0","ML-MLB4328492550","fallback-itemId","93","1","15","15","15","0.6","cat:MLB47091->SMALL","cmmwc43dp076mvsakrdrgny2a","","create-new","","cmnwd52wm025pvs4w4wp1beuk","cmnwd534m025rvs4wxksfoh96",""
"MLB4322257384","JOTABÊ AUTOPEÇAS","MLB63846","Retrovisor Manual Fiat Lado Direito ","ML-MLB4322257384","fallback-itemId","108","1","15","15","15","0.6","cat:MLB63846->SMALL","cmmwc3po206vjvsakoqtqu96t","","create-new","","cmnwd53oj025tvs4wsc90xsoa","cmnwd53wk025vvs4wmt4ekzgb",""
"MLB3558162591","JOTABÊ AUTOPEÇAS","MLB101764","Paralama Gol G6 Dianteiro Direito 2012","ML-MLB3558162591","fallback-itemId","257","1","30","50","80","12","cat:MLB101764->XLARGE","cmmwbysao02wsvsakbsy97ixd","","create-new","","cmnwd54gc025xvs4wn05eu6lp","cmnwd54od025zvs4wyf9gre2r",""
"MLB4343845794","JOTABÊ AUTOPEÇAS","MLB63512","Motor Limpador Parabrisa Dianteiro Citröen C5 2001 A 2005","ML-MLB4343845794","fallback-itemId","99","1","25","25","25","2","cat:MLB63512->MEDIUM","cmmwc6i9y095mvsakw0o3wsah","","create-new","","cmnwd55c80261vs4w4t5f07ke","cmnwd55k70263vs4wcgx9cr1w",""
"MLB3559633823","JOTABÊ AUTOPEÇAS","MLB63512","Motor Limpador Para Brisa Citroen C3 1.6 16v 2009 53630147","ML-MLB3559633823","fallback-itemId","132","1","25","25","25","2","cat:MLB63512->MEDIUM","cmmwc6i9y095mvsakw0o3wsah","","create-new","","cmnwd56450265vs4wkjj98h23","cmnwd56c70267vs4wul7x279c",""
"MLB4344170250","JOTABÊ AUTOPEÇAS","MLB63512","Máquina Limpador Parabrisa Ford Ka Ano 2014/2020 E3b517500","ML-MLB4344170250","fallback-itemId","132","1","25","25","25","2","cat:MLB63512->MEDIUM","cmmwc6i9y095mvsakw0o3wsah","","create-new","","cmnwd56w40269vs4wgv8j5mzl","cmnwd5745026bvs4w4dz1hnn6",""
"MLB4344150276","JOTABÊ AUTOPEÇAS","MLB63512","Motor Limpador Parabrisa Crv 2007 A 2012 ","ML-MLB4344150276","fallback-itemId","183","1","25","25","25","2","cat:MLB63512->MEDIUM","cmmwc6i9y095mvsakw0o3wsah","","create-new","","cmnwd57o9026dvs4w5sc52nt0","cmnwd57w6026fvs4wp09ilhr4",""
"MLB4344099580","JOTABÊ AUTOPEÇAS","MLB63512","Motor Limpador Parabrisa Volvo Xc60 1137328771","ML-MLB4344099580","fallback-itemId","143","1","25","25","25","2","cat:MLB63512->MEDIUM","cmmwc6i9y095mvsakw0o3wsah","","create-new","","cmnwd58g3026hvs4wgx2j3t37","cmnwd58nz026jvs4waodp5mry",""
"MLB3559687551","JOTABÊ AUTOPEÇAS","MLB63512","Motor Limpador Parabrisa Dianteiro Volkswagen Golf Tsi 2014","ML-MLB3559687551","fallback-itemId","159","1","25","25","25","2","cat:MLB63512->MEDIUM","cmmwc6i9y095mvsakw0o3wsah","","create-new","","cmnwd597u026lvs4w5pbi76tm","cmnwd59fs026nvs4wjt5aotpj",""
"MLB3558155279","JOTABÊ AUTOPEÇAS","MLB101764","Paralama Direito Gol Voyage Saveiro G6","ML-MLB3558155279","fallback-itemId","185.14","1","30","50","80","12","cat:MLB101764->XLARGE","cmmwbysao02wsvsakbsy97ixd","","create-new","","cmnwd59zr026pvs4w0cg2dulp","cmnwd5a7p026rvs4wm7b3tc58",""
"MLB4344162250","JOTABÊ AUTOPEÇAS","MLB63512","Armação Do Limpador De Parabrisa C/motor Hyundai Hb20","ML-MLB4344162250","fallback-itemId","165","1","25","25","25","2","cat:MLB63512->MEDIUM","cmmwc6i9y095mvsakw0o3wsah","","create-new","","cmnwd5arp026tvs4w5zg7jo1y","cmnwd5azo026vvs4wz05k1igq",""
"MLB4344103502","JOTABÊ AUTOPEÇAS","MLB63512","Motor Limpador Para-brisa Dianteiro Ford Ka 2015 1395107262","ML-MLB4344103502","fallback-itemId","86","1","25","25","25","2","cat:MLB63512->MEDIUM","cmmwc6i9y095mvsakw0o3wsah","","create-new","","cmnwd5bjh026xvs4wr11ixvlr","cmnwd5bri026zvs4wp3n0pxrx",""
"MLB4344177440","JOTABÊ AUTOPEÇAS","MLB63512","Motor Limpador Parabrisa Dianteiro Cherokee 2011","ML-MLB4344177440","fallback-itemId","118","1","25","25","25","2","cat:MLB63512->MEDIUM","cmmwc6i9y095mvsakw0o3wsah","","create-new","","cmnwd5cbl0271vs4wtjd1uxo2","cmnwd5cjp0273vs4wfxi958lg",""
"MLB4344066514","JOTABÊ AUTOPEÇAS","MLB63512","Motor Limpador Parabrisa Compass Toro 91625946","ML-MLB4344066514","fallback-itemId","165","1","25","25","25","2","cat:MLB63512->MEDIUM","cmmwc6i9y095mvsakw0o3wsah","","create-new","","cmnwd5d3m0275vs4wmc4xk9p4","cmnwd5dbk0277vs4wn3bdovg8",""
"MLB3559678005","JOTABÊ AUTOPEÇAS","MLB63512","Motor Limpador Parabrisa Dianteiro Honda Civic 2007039024185","ML-MLB3559678005","fallback-itemId","172","1","25","25","25","2","cat:MLB63512->MEDIUM","cmmwc6i9y095mvsakw0o3wsah","","create-new","","cmnwd5dvg0279vs4wb6az5qs6","cmnwd5e3c027bvs4wm427uvha",""
"MLB4344156146","JOTABÊ AUTOPEÇAS","MLB63512","Maquina Motor Limpador Parabrisa Logan Sandero ","ML-MLB4344156146","fallback-itemId","79","1","25","25","25","2","cat:MLB63512->MEDIUM","cmmwc6i9y095mvsakw0o3wsah","","create-new","","cmnwd5en8027dvs4wuwx88au0","cmnwd5ev9027fvs4w7s6cwjjq",""
"MLB4344209794","JOTABÊ AUTOPEÇAS","MLB63512","Motor Limpador Parabrisa Dianteiro Hyundai Tucson 2012","ML-MLB4344209794","fallback-itemId","106","1","25","25","25","2","cat:MLB63512->MEDIUM","cmmwc6i9y095mvsakw0o3wsah","","create-new","","cmnwd5ff7027hvs4wb31oulfa","cmnwd5fn6027jvs4w8b1f9a42",""
"MLB4343479808","JOTABÊ AUTOPEÇAS","MLB63512","Motor Limpador Máquina Parabrisa Audi A3 2003 0390241531","ML-MLB4343479808","fallback-itemId","115","1","25","25","25","2","cat:MLB63512->MEDIUM","cmmwc6i9y095mvsakw0o3wsah","","create-new","","cmnwd5g6u027lvs4w6wjvbxad","cmnwd5gew027nvs4wno8ywq1r",""
"MLB4344099260","JOTABÊ AUTOPEÇAS","MLB63512","Motor Limpador Para Brisa Dianteiro Honda Hr-v 2016 V76","ML-MLB4344099260","fallback-itemId","232","1","25","25","25","2","cat:MLB63512->MEDIUM","cmmwc6i9y095mvsakw0o3wsah","","create-new","","cmnwd5h2t027pvs4w7x0xjisb","cmnwd5hao027rvs4wj3cp3k0r",""
"MLB4343831408","JOTABÊ AUTOPEÇAS","MLB63512","Motor Limpador Parabrisa Dianteiro Ford Fiesta 2014","ML-MLB4343831408","fallback-itemId","185","1","25","25","25","2","cat:MLB63512->MEDIUM","cmmwc6i9y095mvsakw0o3wsah","","create-new","","cmnwd5hui027tvs4wzynzsxd2","cmnwd5i2j027vvs4wqieopc8h",""
"MLB4344263610","JOTABÊ AUTOPEÇAS","MLB456733","Máquina Motor Limpador Parabrisa I30 ","ML-MLB4344263610","fallback-itemId","143","1","25","25","25","2","kw:MEDIUM","cmmwbz9zw03b0vsakjueyldib","","create-new","","cmnwd5img027xvs4w8noem859","cmnwd5iue027zvs4wut45ywor",""
"MLB4344104382","JOTABÊ AUTOPEÇAS","MLB63512","Motor Limpador Parabrisa Dianteiro Toyota Camry 3.5 2011 12 ","ML-MLB4344104382","fallback-itemId","137","1","25","25","25","2","cat:MLB63512->MEDIUM","cmmwc6i9y095mvsakw0o3wsah","","create-new","","cmnwd5jea0281vs4wctatcp3h","cmnwd5jm80283vs4wyq5p4y7k",""
"MLB4333896908","JOTABÊ AUTOPEÇAS","MLB6170","Botão Puxador Manual Tampa Traseira Fiat 52052778","ML-MLB4333896908","fallback-itemId","100","1","10","10","50","0.8","cat:MLB6170->SMALL_LONG","cmmwbyhmy02o6vsakox7jrztj","","create-new","","cmnwd5k640285vs4wv1xyilh9","cmnwd5ke60287vs4w3qbzvfne",""
"MLB3556571825","JOTABÊ AUTOPEÇAS","MLB47110","Coletor Admissão Ford Ka 1.0 3cc 2015/20-e3bg9424","ML-MLB3556571825","fallback-itemId","296","1","25","25","25","2","cat:MLB47110->MEDIUM","cmmwbyxfx030xvsak16p9q9bd","","create-new","","cmnwd5kxv0289vs4w8oluqfl9","cmnwd5l5s028bvs4w98qvffs1",""
"MLB4337375854","JOTABÊ AUTOPEÇAS","MLB191715","Máquina De Vidro Fiat Strada 2005 ","ML-MLB4337375854","fallback-itemId","93","1","25","25","25","2","cat:MLB191715->MEDIUM","cmmwc42tk0762vsakjv783jgg","","create-new","","cmnwd5lpg028dvs4wua2vcios","cmnwd5lxb028fvs4wsfb5xvso",""
"MLB4340677418","JOTABÊ AUTOPEÇAS","MLB191715","Máquina Vidro Manual Diant Direita Corsa 94 Até 2001","ML-MLB4340677418","fallback-itemId","107","1","25","25","25","2","cat:MLB191715->MEDIUM","cmmwc42tk0762vsakjv783jgg","","create-new","","cmnwd5mgv028hvs4w4thzwt9y","cmnwd5mox028jvs4wv4woy2xu",""
"MLB3558633183","JOTABÊ AUTOPEÇAS","MLB191715","Máquina Vidro Manual Traseiro Direito Fiat Mobi 201918523","ML-MLB3558633183","fallback-itemId","43","1","25","25","25","2","cat:MLB191715->MEDIUM","cmmwc42tk0762vsakjv783jgg","","create-new","","cmnwd5n92028lvs4wktjr4lww","cmnwd5nh3028nvs4w78kklqet",""
"MLB4337869042","JOTABÊ AUTOPEÇAS","MLB194800","Limitador Porta Tras. Esq. Focus 2.0 09/13 -  3m51r23500aj","ML-MLB4337869042","fallback-itemId","57","1","15","15","15","0.6","cat:MLB194800->SMALL","cmmwc3pc406v6vsakd0ag74a2","","create-new","","cmnwd5o0z028pvs4ww4vqlbh2","cmnwd5o91028rvs4wjj2efua6",""
"MLB3556547147","JOTABÊ AUTOPEÇAS","MLB47110","Coletor Admissão Hyundai Hb20 Hb20s 1.0 12v 3cc 2012 A 2019","ML-MLB3556547147","fallback-itemId","266","1","25","25","25","2","cat:MLB47110->MEDIUM","cmmwbyxfx030xvsak16p9q9bd","","create-new","","cmnwd5osu028tvs4wb0euoszo","cmnwd5p0t028vvs4w2b3r2fsk",""
"MLB3556454777","JOTABÊ AUTOPEÇAS","MLB47110","Coletor Admissão Hb20 1.0 3cc 2013 A 2024","ML-MLB3556454777","fallback-itemId","201","1","25","25","25","2","cat:MLB47110->MEDIUM","cmmwbyxfx030xvsak16p9q9bd","","create-new","","cmnwd5pkx028xvs4w0c10txtk","cmnwd5psz028zvs4wazyhyxzy",""
"MLB3558222479","JOTABÊ AUTOPEÇAS","MLB101764","Paralama Dianteiro Uno 2004 A 12 Mille Fiorino Sem Furo Ld","ML-MLB3558222479","fallback-itemId","230","1","30","50","80","12","cat:MLB101764->XLARGE","cmmwbysao02wsvsakbsy97ixd","","create-new","","cmnwd5qcx0291vs4w2lay6t76","cmnwd5ql00293vs4wzvxaud1i",""
"MLB4334933726","JOTABÊ AUTOPEÇAS","MLB47110","Coletor Admissão Hb20 1.0 3cc 2013 A 2024","ML-MLB4334933726","fallback-itemId","201","1","25","25","25","2","cat:MLB47110->MEDIUM","cmmwbyxfx030xvsak16p9q9bd","","create-new","","cmnwd5r4x0295vs4wocenbb24","cmnwd5rd00297vs4w991ba8n8",""
"MLB4334886858","JOTABÊ AUTOPEÇAS","MLB47110","Coletor Admissão Sandero Logan Duster 1.6 16v H4m 2014-21","ML-MLB4334886858","fallback-itemId","185","1","25","25","25","2","cat:MLB47110->MEDIUM","cmmwbyxfx030xvsak16p9q9bd","","create-new","","cmnwd5rwy0299vs4wcqs78xbb","cmnwd5s52029bvs4wvumixsxr",""
"MLB4340068206","JOTABÊ AUTOPEÇAS","MLB191714","Máquina De Vidro Traseira Direita Tiguan 2011 2.0 ","ML-MLB4340068206","fallback-itemId","64","1","15","15","15","0.6","cat:MLB191714->SMALL","cmmwc42u00763vsakunc8b6xt","","create-new","","cmnwd5st2029dvs4wd48ty5v7","cmnwd5t0y029fvs4w4jtxyo7k",""
"MLB4340116246","JOTABÊ AUTOPEÇAS","MLB101764","Paralama Fiat Uno 2004 Mille Fire Ld","ML-MLB4340116246","fallback-itemId","230","1","30","50","80","12","cat:MLB101764->XLARGE","cmmwbysao02wsvsakbsy97ixd","","create-new","","cmnwd5tkw029hvs4wqpotnob4","cmnwd5tsr029jvs4wbe5p3z38",""
"MLB3557311971","JOTABÊ AUTOPEÇAS","MLB191714","Máquina Vidro Elétr Traseira Direita Corolla 2003 A 2008 ","ML-MLB3557311971","fallback-itemId","106","1","15","15","15","0.6","cat:MLB191714->SMALL","cmmwc42u00763vsakunc8b6xt","","create-new","","cmnwd5ucl029lvs4w1eu36zlt","cmnwd5ukh029nvs4wolxo5zht",""
"MLB4334658238","JOTABÊ AUTOPEÇAS","MLB47110","Coletor Admissão Hb20 1.0 3cc 2013 A 2024","ML-MLB4334658238","fallback-itemId","201","1","25","25","25","2","cat:MLB47110->MEDIUM","cmmwbyxfx030xvsak16p9q9bd","","create-new","","cmnwd5v4a029pvs4wi65asarh","cmnwd5vcc029rvs4w5ew2kw8c",""
"MLB3557678833","JOTABÊ AUTOPEÇAS","MLB194431","Fechadura Elétrica Traseira Direita Passat Tiguan 2013","ML-MLB3557678833","fallback-itemId","118","1","15","15","15","0.6","cat:MLB194431->SMALL","cmmwbyu8402y4vsak8eajhedp","","create-new","","cmnwd5vw2029tvs4wk2b8gess","cmnwd5w3z029vvs4wx4gbei09",""
"MLB3556395743","JOTABÊ AUTOPEÇAS","MLB47110","Coletor Admissão Hb20 1.0 3cc 2013 A 2024","ML-MLB3556395743","fallback-itemId","201","1","25","25","25","2","cat:MLB47110->MEDIUM","cmmwbyxfx030xvsak16p9q9bd","","create-new","","cmnwd5wns029xvs4wb0sdqixy","cmnwd5wvv029zvs4w56pxkjgf",""
"MLB4341228706","JOTABÊ AUTOPEÇAS","MLB191714","Máquina Vidro Elétrica Dianteira Esq Fiat Mobi 2017 A 2020","ML-MLB4341228706","fallback-itemId","119","1","15","15","15","0.6","cat:MLB191714->SMALL","cmmwc42u00763vsakunc8b6xt","","create-new","","cmnwd5xfu02a1vs4w5r7hnh5v","cmnwd5xnt02a3vs4wx03n0tng",""
"MLB3556308423","JOTABÊ AUTOPEÇAS","MLB270299","Pedal Acelerador Eletrônico Peugeot 206 ","ML-MLB3556308423","fallback-itemId","93","1","15","15","15","0.6","cat:MLB270299->SMALL","cmmwc4ao907cmvsak6h92axg5","","create-new","","cmnwd5y7r02a5vs4wc97r95dz","cmnwd5yfs02a7vs4wqrvi8e6b",""
"MLB3558344001","JOTABÊ AUTOPEÇAS","MLB101764","Paralama Esquerdo Gol Voyage Saveiro G6 Novo","ML-MLB3558344001","fallback-itemId","236","1","30","50","80","12","cat:MLB101764->XLARGE","cmmwbysao02wsvsakbsy97ixd","","create-new","","cmnwd5yzk02a9vs4wubfata76","cmnwd5z7k02abvs4w6r3vuh5g",""
"MLB3559528317","JOTABÊ AUTOPEÇAS","MLB63512","Máquina Motor Limpador Parabrisa Spin Cobalt Original ","ML-MLB3559528317","fallback-itemId","164","1","25","25","25","2","cat:MLB63512->MEDIUM","cmmwc6i9y095mvsakw0o3wsah","","create-new","","cmnwd5zrj02advs4wyx2b7won","cmnwd5zzh02afvs4wu2afc0qe",""
"MLB3559633543","JOTABÊ AUTOPEÇAS","MLB63512","Motor Limpador Parabrisa Dianteiro Vw Tiguan 2.0 20162017 ","ML-MLB3559633543","fallback-itemId","159","1","25","25","25","2","cat:MLB63512->MEDIUM","cmmwc6i9y095mvsakw0o3wsah","","create-new","","cmnwd60jf02ahvs4wpmz0im1d","cmnwd60re02ajvs4wlkedprjh",""
"MLB3559618081","JOTABÊ AUTOPEÇAS","MLB63512","Motor Limpador Parabrisa Toro 2018 ","ML-MLB3559618081","fallback-itemId","158","1","25","25","25","2","cat:MLB63512->MEDIUM","cmmwc6i9y095mvsakw0o3wsah","","create-new","","cmnwd61b902alvs4wjgmyq18d","cmnwd61j602anvs4wva7m3jbz",""
"MLB4350797000","JOTABÊ AUTOPEÇAS","MLB63512","Motor Limpador Parabrisa Dianteiro Hyundai Hb20 2013 2014","ML-MLB4350797000","fallback-itemId","165","1","25","25","25","2","cat:MLB63512->MEDIUM","cmmwc6i9y095mvsakw0o3wsah","","create-new","","cmnwd622z02apvs4wdre9uxtw","cmnwd62aw02arvs4w8t90czpy",""
"MLB4351085982","JOTABÊ AUTOPEÇAS","MLB63512","Motor Limpador Parabrisa Dianteiro Hyundai Santa Fé 2008 11","ML-MLB4351085982","fallback-itemId","287","1","25","25","25","2","cat:MLB63512->MEDIUM","cmmwc6i9y095mvsakw0o3wsah","","create-new","","cmnwd62uw02atvs4w5zfrlxhh","cmnwd632t02avvs4wtetwzq0k",""
"MLB3559629677","JOTABÊ AUTOPEÇAS","MLB63512","Motor Limpador Parabrisa Renault Sandero  -f006d20020 ","ML-MLB3559629677","fallback-itemId","143","1","25","25","25","2","cat:MLB63512->MEDIUM","cmmwc6i9y095mvsakw0o3wsah","","create-new","","cmnwd63mm02axvs4wt6rd10ve","cmnwd63un02azvs4w8by5u7kq",""
"MLB4345886082","JOTABÊ AUTOPEÇAS","MLB63512","Motor Limpador Parabrisa Dianteiro Renault Logan 2009 ","ML-MLB4345886082","fallback-itemId","132","1","25","25","25","2","cat:MLB63512->MEDIUM","cmmwc6i9y095mvsakw0o3wsah","","create-new","","cmnwd64ih02b1vs4w0d5fu4c1","cmnwd64qi02b3vs4ws1jvpb86",""
"MLB3559627717","JOTABÊ AUTOPEÇAS","MLB63512","Motor Limpador Parabrisa Dianteiro Hyundai Hb20 2014","ML-MLB3559627717","fallback-itemId","100","1","25","25","25","2","cat:MLB63512->MEDIUM","cmmwc6i9y095mvsakw0o3wsah","","create-new","","cmnwd65aa02b5vs4wflmgo1zk","cmnwd65i802b7vs4wmeogf8m4",""
"MLB3560294027","JOTABÊ AUTOPEÇAS","MLB63512","Motor Limpador Dianteiro Hyundai I30 2010","ML-MLB3560294027","fallback-itemId","106","1","25","25","25","2","cat:MLB63512->MEDIUM","cmmwc6i9y095mvsakw0o3wsah","","create-new","","cmnwd662002b9vs4wnaii1c7t","cmnwd669w02bbvs4wulcp8m39",""
"MLB3559517311","JOTABÊ AUTOPEÇAS","MLB63512","Motor Limpador Para Brisa Dianteiro Citroen C5 2003 A 2016","ML-MLB3559517311","fallback-itemId","152","1","25","25","25","2","cat:MLB63512->MEDIUM","cmmwc6i9y095mvsakw0o3wsah","","create-new","","cmnwd66tp02bdvs4wbmnw2tmp","cmnwd671r02bfvs4wn00u9s06",""
"MLB3559628875","JOTABÊ AUTOPEÇAS","MLB63512","Motor Limpador Parabrisa Citroen C3 2002 A 2011 53630187","ML-MLB3559628875","fallback-itemId","143","1","25","25","25","2","cat:MLB63512->MEDIUM","cmmwc6i9y095mvsakw0o3wsah","","create-new","","cmnwd67lj02bhvs4wxea51ob2","cmnwd67tn02bjvs4wvg26ly8g",""
"MLB4350870024","JOTABÊ AUTOPEÇAS","MLB63512","Motor Limpador Parabrisa Dianteiro Audi A6 1998 2005 ","ML-MLB4350870024","fallback-itemId","199","1","25","25","25","2","cat:MLB63512->MEDIUM","cmmwc6i9y095mvsakw0o3wsah","","create-new","","cmnwd68dh02blvs4waza9pywb","cmnwd68ld02bnvs4wdamw7q76",""
"MLB3559369885","JOTABÊ AUTOPEÇAS","MLB63512","Máquina Motor Limpador Parabrisa Onix Prisma 97036203","ML-MLB3559369885","fallback-itemId","143","1","25","25","25","2","cat:MLB63512->MEDIUM","cmmwc6i9y095mvsakw0o3wsah","","create-new","","cmnwd695g02bpvs4wd3qorev2","cmnwd69di02brvs4wsr4n9hh9",""
"MLB3559417821","JOTABÊ AUTOPEÇAS","MLB63512","Máquina Do Limpador Dianteiro Do Ford Focus 2009 A 2013","ML-MLB3559417821","fallback-itemId","99","1","25","25","25","2","cat:MLB63512->MEDIUM","cmmwc6i9y095mvsakw0o3wsah","","create-new","","cmnwd69xl02btvs4wsort9ajl","cmnwd6a5n02bvvs4wrmxdaun8",""
"MLB3560259025","JOTABÊ AUTOPEÇAS","MLB63512","Motor Limpador Dianteiro Renault Logan Sandero 201153630147","ML-MLB3560259025","fallback-itemId","100","1","25","25","25","2","cat:MLB63512->MEDIUM","cmmwc6i9y095mvsakw0o3wsah","","create-new","","cmnwd6apr02bxvs4wm1t4pol4","cmnwd6axl02bzvs4whmbe0net",""
"MLB4350853116","JOTABÊ AUTOPEÇAS","MLB63512","Motor Parabrisa Dianteiro Renault Clio 2015 ","ML-MLB4350853116","fallback-itemId","115","1","25","25","25","2","cat:MLB63512->MEDIUM","cmmwc6i9y095mvsakw0o3wsah","","create-new","","cmnwd6bhj02c1vs4wptj37qnv","cmnwd6bpl02c3vs4wa20n462c",""
"MLB3559530563","JOTABÊ AUTOPEÇAS","MLB63512","Motor Limpador Parabrisa Civic 1999","ML-MLB3559530563","fallback-itemId","129","1","25","25","25","2","cat:MLB63512->MEDIUM","cmmwc6i9y095mvsakw0o3wsah","","create-new","","cmnwd6c9h02c5vs4w6mif6m38","cmnwd6chi02c7vs4wtlueyq84",""
"MLB3559490331","JOTABÊ AUTOPEÇAS","MLB63512","Motor Máquina Limpador Parabrisa Dianteiro Santa Fé 2006 11","ML-MLB3559490331","fallback-itemId","265","1","25","25","25","2","cat:MLB63512->MEDIUM","cmmwc6i9y095mvsakw0o3wsah","","create-new","","cmnwd6d1902c9vs4wn74uz0kj","cmnwd6d9602cbvs4wgo1zvagf",""
"MLB3560303711","JOTABÊ AUTOPEÇAS","MLB63512","Motor Limpador Parabrisa Dianteiro Honda Civic Lx 2.0 2020","ML-MLB3560303711","fallback-itemId","288","1","25","25","25","2","cat:MLB63512->MEDIUM","cmmwc6i9y095mvsakw0o3wsah","","create-new","","cmnwd6dt002cdvs4wvu7yl4su","cmnwd6e1102cfvs4wfqky97w4",""
"MLB4346089684","JOTABÊ AUTOPEÇAS","MLB63512","Motor Limpador Dianteiro Renault Logan Sandero 53630147","ML-MLB4346089684","fallback-itemId","112","1","25","25","25","2","cat:MLB63512->MEDIUM","cmmwc6i9y095mvsakw0o3wsah","","create-new","","cmnwd6ekz02chvs4wyc04d2yq","cmnwd6et102cjvs4w05csz50v",""
"MLB3561961297","JOTABÊ AUTOPEÇAS","MLB63512","Motor Parabrisa Dianteiro Audi A4 2003","ML-MLB3561961297","fallback-itemId","92","1","25","25","25","2","cat:MLB63512->MEDIUM","cmmwc6i9y095mvsakw0o3wsah","","create-new","","cmnwd6fd502clvs4wwjc0avup","cmnwd6fl602cnvs4w15acy5xh",""
"MLB4350747186","JOTABÊ AUTOPEÇAS","MLB63512","Motor Limpador Parabrisa Dianteiro Vw Golf Tsi 1.4 2014-15","ML-MLB4350747186","fallback-itemId","119","1","25","25","25","2","cat:MLB63512->MEDIUM","cmmwc6i9y095mvsakw0o3wsah","","create-new","","cmnwd6g9702cpvs4wkn1fp56z","cmnwd6gh302crvs4wsr9563mi",""
"MLB4350423476","JOTABÊ AUTOPEÇAS","MLB63512","Motor Limpador Diant Parabrisa Vw Santana 9390453015","ML-MLB4350423476","fallback-itemId","165","1","25","25","25","2","cat:MLB63512->MEDIUM","cmmwc6i9y095mvsakw0o3wsah","","create-new","","cmnwd6h1102ctvs4wcw1row9g","cmnwd6h8w02cvvs4waghu0wj9",""
"MLB4350121858","JOTABÊ AUTOPEÇAS","MLB63512","Motor Limpador Parabrisa Dianteiro Nissan Frontier 2013 ","ML-MLB4350121858","fallback-itemId","152","1","25","25","25","2","cat:MLB63512->MEDIUM","cmmwc6i9y095mvsakw0o3wsah","","create-new","","cmnwd6hsv02cxvs4wiio3fj0k","cmnwd6i0v02czvs4w4aq5pgc4",""
"MLB4350739588","JOTABÊ AUTOPEÇAS","MLB116012","Volante 207 Passion 2013 Preto","ML-MLB4350739588","fallback-itemId","179","1","15","15","15","0.6","fallback:SMALL","cmmwbz0kd033hvsakag5jhst7","","create-new","","cmnwd6iko02d1vs4wmut91cwt","cmnwd6isp02d3vs4ww1e0795b",""
