itemId,account,category,title,derivedSku,skuSource,price,stock,h,w,l,weightKg,dimSource,mlCategoryLocalId,existingProductId,action,error
"MLB3911291477","JOTABÊ AUTOPEÇAS","MLB193530","Par Mola Traseira Volkswagen Gol G7 G8 2019","16683","SELLER_SKU","116","1","15","15","15","0.6","fallback:SMALL","cmmwc4enf07fovsakmvx7eopi","","create-new",""
"MLB5189133184","JOTABÊ AUTOPEÇAS","MLB190953","Condensador Ar Condicionado Fox Voyage Gol G5 5z0820411e","16920","SELLER_SKU","257","1","15","15","15","0.6","fallback:SMALL","cmmwc3t6706y2vsakzfobhq9c","","create-new",""
"MLB5186446212","JOTABÊ AUTOPEÇAS","MLB194779","Par Amortecedor Tampa Traseira Volkswagen Gol G6 G7","16763","SELLER_SKU","101","1","30","80","100","18","kw:XXLARGE","cmmwbyyhz031rvsakglzdwh7a","","create-new",""
"MLB3908195755","JOTABÊ AUTOPEÇAS","MLB191717","Borracha Porta Traseira Direita Renault Duster 13 ","17955","SELLER_SKU","94","1","10","10","50","0.8","cat:MLB191717->SMALL_LONG","cmmwbyyqy0322vsak3d6uzij0","","create-new",""
"MLB3908084711","JOTABÊ AUTOPEÇAS","MLB47099","Pinça Freio Gol G4 2011 A 2014","17905","SELLER_SKU","274","1","15","15","15","0.6","fallback:SMALL","cmmwbyuse02yrvsak5q7js3z2","","create-new",""
"MLB3907622231","JOTABÊ AUTOPEÇAS","MLB11466","Manual Assistência Vidros Renault Duster 2013","17919","SELLER_SKU","70","1","15","15","15","0.6","fallback:SMALL","cmmwbvkdq00bgvsaklls7818g","","create-new",""
"MLB5192895182","JOTABÊ AUTOPEÇAS","MLB277569","Polia Bomba Água Hyundai Hb20 1.6 2013 A 2019","18017","SELLER_SKU","69","1","15","15","15","0.6","fallback:SMALL","cmmwc6ejs092ovsakj8ua6oro","","create-new",""
"MLB3916650815","JOTABÊ AUTOPEÇAS","MLB252556","Carpete Assoalho Dianteiro Direito Passageiro Fusion 2016","16935","SELLER_SKU","312","1","15","15","15","0.6","fallback:SMALL","cmmwbyr8t02vyvsaka7mvbhe0","","create-new",""
"MLB3916674335","JOTABÊ AUTOPEÇAS","MLB252556","Carpete Assoalho Motorista Fusion 2016","16934","SELLER_SKU","352","1","15","15","15","0.6","fallback:SMALL","cmmwbyr8t02vyvsaka7mvbhe0","","create-new",""
"MLB3916710235","JOTABÊ AUTOPEÇAS","MLB252556","Carpete Assoalho Tampa Porta Malas Hb20 2015","16946","SELLER_SKU","218","1","30","80","100","18","kw:XXLARGE","cmmwbyr8t02vyvsaka7mvbhe0","","create-new",""
"MLB5197826272","JOTABÊ AUTOPEÇAS","MLB190943","Flange Ar Quente Volkswagen Golf Audi A3 ","17077","SELLER_SKU","47","1","15","15","15","0.6","fallback:SMALL","cmmwc3u9006z2vsakain9m5zx","","create-new",""
"MLB5196586300","JOTABÊ AUTOPEÇAS","MLB432462","Porta Luva Ford Ka 2016","17036","SELLER_SKU","196","1","30","50","80","12","kw:XLARGE","cmmwc4aml07civsakb636n8fg","","create-new",""
"MLB5196126244","JOTABÊ AUTOPEÇAS","MLB456656","Grade Radiador Ford Focus 2016 A 2019 ","16979","SELLER_SKU","235","1","15","15","15","0.6","fallback:SMALL","cmmwbz8gp039wvsakkjzmqjoy","","create-new",""
"MLB5196512386","JOTABÊ AUTOPEÇAS","MLB456656","Grade Radiador Kombi Volkswagen 2005 A 2013","16986","SELLER_SKU","234","1","15","15","15","0.6","fallback:SMALL","cmmwbz8gp039wvsakkjzmqjoy","","create-new",""
"MLB3919887869","JOTABÊ AUTOPEÇAS","MLB430228","Moldura Paralama Dianteira Esquerdo Fiat Strada 2021","17101","SELLER_SKU","117","1","30","50","80","12","kw:XLARGE","cmmwbyfvl02mqvsak4ldcu6tt","","create-new",""
"MLB5200141294","JOTABÊ AUTOPEÇAS","MLB191717","Churrasqueira Grade Direita Corsa 2010 2011","H23","SELLER_SKU","77","1","10","10","50","0.8","cat:MLB191717->SMALL_LONG","cmmwbyyqy0322vsak3d6uzij0","","create-new",""
"MLB3920900879","JOTABÊ AUTOPEÇAS","MLB179805","Carpete Volkswagen Fox 1.0 2010","H01","SELLER_SKU","235","1","15","15","15","0.6","fallback:SMALL","cmmwbx4nl01kjvsak2po3j9bz","","create-new",""
"MLB3921013713","JOTABÊ AUTOPEÇAS","MLB456656","Grade Frontal Radiador Gol Voyage Saveiro G6","H08","SELLER_SKU","156","1","30","40","50","5","kw:LARGE","cmmwbz8gp039wvsakkjzmqjoy","","create-new",""
"MLB5200041774","JOTABÊ AUTOPEÇAS","MLB269576","Defletor Superior Radiador Chevrolet Montana 2014 A 2017","10015","SELLER_SKU","78","1","25","25","25","2","cat:MLB269576->MEDIUM","cmmwbysve02x7vsaktteckp3c","","create-new",""
"MLB3919344615","JOTABÊ AUTOPEÇAS","MLB116505","Mangueira Ar Compressor Crossfox Fox 2007","17061","SELLER_SKU","156","1","25","25","25","2","kw:MEDIUM","cmmwc6ccy090qvsak9z5dzgzo","","create-new",""
"MLB3920901967","JOTABÊ AUTOPEÇAS","MLB179805","Carpete Volkswagen Fox Sunrise 1.0 8v 2010 ","H02","SELLER_SKU","235","1","15","15","15","0.6","fallback:SMALL","cmmwbx4nl01kjvsak2po3j9bz","","create-new",""
"MLB5202748734","JOTABÊ AUTOPEÇAS","MLB193146","Defletor Calor Catalisador Ford Ka 2016","J31","SELLER_SKU","109","1","15","15","15","0.6","fallback:SMALL","cmmwbytom02xwvsaka1wrx5r1","","create-new",""
"MLB5202713306","JOTABÊ AUTOPEÇAS","MLB22714","Emblema Fiat Strada Palio ","J33","SELLER_SKU","47","1","15","15","15","0.6","fallback:SMALL","cmmwbyyrk0323vsaky9sgkwkl","","create-new",""
"MLB5202864998","JOTABÊ AUTOPEÇAS","MLB430923","Acabamento Coluna Moldura Central Cinto Volkswagen Gol G7","H35","SELLER_SKU","36","1","15","15","15","0.6","kw:SMALL","cmmwbyhr602o7vsaklwg9ntpf","","create-new",""
"MLB3923294375","JOTABÊ AUTOPEÇAS","MLB456656","Grade Radiador Preta Corsa Imports Chevrolet ","H59","SELLER_SKU","35","1","15","15","15","0.6","fallback:SMALL","cmmwbz8gp039wvsakkjzmqjoy","","create-new",""
"MLB3923350885","JOTABÊ AUTOPEÇAS","MLB193593","Mangueira Superior Radiador Ford Fiesta Gtdi 2018","H60","SELLER_SKU","22","1","15","15","15","0.6","fallback:SMALL","cmmwc45o0078mvsakzyuqasyp","","create-new",""
"MLB5202767380","JOTABÊ AUTOPEÇAS","MLB22714","Emblema Grade Toyota Corolla 2015 A 2018 ","H34","SELLER_SKU","22","1","15","15","15","0.6","fallback:SMALL","cmmwbyyrk0323vsaky9sgkwkl","","create-new",""
"MLB3923291189","JOTABÊ AUTOPEÇAS","MLB63491","Vidro Porta Traseira Esquerda Volkswagen Fox 2010","J67","SELLER_SKU","78","1","30","50","80","12","kw:XLARGE","cmmwc42k0075uvsakj5ryqpgp","","create-new",""
"MLB5202756160","JOTABÊ AUTOPEÇAS","MLB193146","Defletor Calor Catalisador Volkswagen Fox 2010","J24","SELLER_SKU","117","1","15","15","15","0.6","fallback:SMALL","cmmwbytom02xwvsaka1wrx5r1","","create-new",""
"MLB5209366730","JOTABÊ AUTOPEÇAS","MLB193146","Catalisador Hyundai Hb20 1.6 2015","18033","SELLER_SKU","234","1","15","15","15","0.6","fallback:SMALL","cmmwbytom02xwvsaka1wrx5r1","","create-new",""
"MLB3925077389","JOTABÊ AUTOPEÇAS","MLB430954","Capa Filtro Motor Chevrolet Captiva 2.4 Ecotec 2011 A 2017 ","11715","SELLER_SKU","179","1","15","15","15","0.6","fallback:SMALL","cmmwc6e2x092cvsakjly6rftw","","create-new",""
"MLB3925122107","JOTABÊ AUTOPEÇAS","MLB116479","Motor Máquina Vidro Dianteiro Esquerdo Volkswagen Gol G6","16404","SELLER_SKU","64","1","25","25","25","2","cat:MLB116479->MEDIUM","cmmwc42v20768vsak62zvaa6h","","create-new",""
"MLB5204734186","JOTABÊ AUTOPEÇAS","MLB63586","Parachoque Traseiro Esquerdo Volkswagen Saveiro Cross ","J-592","SELLER_SKU","54","1","30","50","80","12","kw:XLARGE","cmmwc3r8206wrvsakocw7y83w","","create-new",""
"MLB3923040539","JOTABÊ AUTOPEÇAS","MLB191705","Sensor Freio Volkswagen Gol G5","J28","SELLER_SKU","78","1","10","10","10","0.3","kw:TINY","cmmwc3wxd071bvsak2pvkzzpw","","create-new",""
"MLB5205111812","JOTABÊ AUTOPEÇAS","MLB430228","Moldura Paralama Dianteiro Fiat Le Uno Way 2004 A 2012","J-602","SELLER_SKU","77","1","30","50","80","12","kw:XLARGE","cmmwbyfvl02mqvsak4ldcu6tt","","create-new",""
"MLB3923015303","JOTABÊ AUTOPEÇAS","MLB2221","Buzina Volkswagen Fox 2004 A 2010","H33","SELLER_SKU","46","1","10","10","10","0.3","cat:MLB2221->TINY","cmmwbyyrk0324vsakomoh9hss","","create-new",""
"MLB5204685520","JOTABÊ AUTOPEÇAS","MLB191717","Pestana Interna Dianteiro Direito Volkswagen Gol G6","200576","SELLER_SKU","54","1","10","10","50","0.8","cat:MLB191717->SMALL_LONG","cmmwbyyqy0322vsak3d6uzij0","","create-new",""
"MLB3924184473","JOTABÊ AUTOPEÇAS","MLB420222","Moldura Luz Placa Renault Duster","J-609","SELLER_SKU","78.4","1","10","10","50","0.8","kw:SMALL_LONG","cmmwc3h5306okvsak14nhnbxu","","create-new",""
"MLB5204658288","JOTABÊ AUTOPEÇAS","MLB191717","Borracha Vidro Porta Dianteira Direita Volkswagen Gol G6 ","200566","SELLER_SKU","61","1","10","10","50","0.8","cat:MLB191717->SMALL_LONG","cmmwbyyqy0322vsak3d6uzij0","","create-new",""
"MLB5207387216","JOTABÊ AUTOPEÇAS","MLB193146","Capa Protetor Catalisador Ford Fusion 2016","16508","SELLER_SKU","141","1","15","15","15","0.6","fallback:SMALL","cmmwbytom02xwvsaka1wrx5r1","","create-new",""
"MLB5207239630","JOTABÊ AUTOPEÇAS","MLB63491","Vidro Dianteiro Esquerdo Hyundai Hb20 1.6 2015","J-518","SELLER_SKU","156","1","15","15","15","0.6","fallback:SMALL","cmmwc42k0075uvsakj5ryqpgp","","create-new",""
"MLB5204676592","JOTABÊ AUTOPEÇAS","MLB429458","Suporte Farol Lado Esquerdo Fiat Palio Siena Strada ","J-587","SELLER_SKU","38","1","30","40","50","5","kw:LARGE","cmmwbysa702wqvsakwbcl5d0i","","create-new",""
"MLB3924101137","JOTABÊ AUTOPEÇAS","MLB430228","Moldura Paralama Traseiro Direito Chevrolet Tracker ","J-604","SELLER_SKU","77","1","30","50","80","12","kw:XLARGE","cmmwbyfvl02mqvsak4ldcu6tt","","create-new",""
"MLB3926254367","JOTABÊ AUTOPEÇAS","MLB2219","Carpete Ford Ka 2018 Unidade ","J-447","SELLER_SKU","22","1","15","15","15","0.6","fallback:SMALL","cmmwbyhlx02o4vsakkfklhqxk","","create-new",""
"MLB5211396024","JOTABÊ AUTOPEÇAS","MLB63512","Motor Limpador Parabrisa Dianteiro Honda Wrv 1.5 2018    ","ML-MLB5211396024","fallback-itemId","203","1","25","25","25","2","cat:MLB63512->MEDIUM","cmmwc6i9y095mvsakw0o3wsah","","create-new",""
"MLB3926265955","JOTABÊ AUTOPEÇAS","MLB2219","Carpete Ford Ka 2018 Unidade ","J-446","SELLER_SKU","22","1","15","15","15","0.6","fallback:SMALL","cmmwbyhlx02o4vsakkfklhqxk","","create-new",""
"MLB3925824945","JOTABÊ AUTOPEÇAS","MLB63491","Vidro Dianteiro Direito Hyundai Hb20 1.6 2015 ","J-422","SELLER_SKU","195","1","15","15","15","0.6","fallback:SMALL","cmmwc42k0075uvsakj5ryqpgp","","create-new",""
"MLB3925750517","JOTABÊ AUTOPEÇAS","MLB63735","Defletor Calor Escape Peugeot 206 1.6 ","J-483","SELLER_SKU","117","1","25","25","25","2","cat:MLB63735->MEDIUM","cmmwbyxn90314vsaktx6r9e1u","","create-new",""
"MLB3930317095","JOTABÊ AUTOPEÇAS","MLB7863","Farol Esquerdo Captiva 2008 A 2017 ","ML-MLB3930317095","fallback-itemId","599","1","30","40","50","5","cat:MLB7863->LARGE","cmmwbywfd0303vsak4zdag3wd","","create-new",""
"MLB5215772548","JOTABÊ AUTOPEÇAS","MLB437826","Mecanismo Limpador Parabrisa Fiat Motor Strada 2021 A 2023","H-138","SELLER_SKU","156.8","1","15","15","15","0.6","fallback:SMALL","cmmwbyley02ravsak3p992bg6","","create-new",""
"MLB5216338246","JOTABÊ AUTOPEÇAS","MLB437826","Mecanismo Limpador Parabrisa Fiat Motor Strada 2021 A 2023","H-168","SELLER_SKU","156","1","15","15","15","0.6","fallback:SMALL","cmmwbyley02ravsak3p992bg6","","create-new",""
"MLB3929832639","JOTABÊ AUTOPEÇAS","MLB431784","Botão Pisca Alerta Desembaçador Painel Fiat Mobi ","J-342","SELLER_SKU","141","1","10","10","10","0.3","kw:TINY","cmmwc48zo07bbvsakuou2jlqz","","create-new",""
"MLB3932820839","JOTABÊ AUTOPEÇAS","MLB22714","Emblema Grade Dianteira Palio Strada Siena Fiat ","H-264","SELLER_SKU","47","1","15","15","15","0.6","fallback:SMALL","cmmwbyyrk0323vsaky9sgkwkl","","create-new",""
"MLB3934893567","JOTABÊ AUTOPEÇAS","MLB194701","Pescador Óleo Motor Fiat Palio 1.4 2015 A 2020","H-300","SELLER_SKU","46","1","15","15","15","0.6","fallback:SMALL","cmmwc6dz00923vsak60ouvx98","","create-new",""
"MLB5226665354","JOTABÊ AUTOPEÇAS","MLB439540","Ventoinha Menor Golf Passat Jetta ","C33","SELLER_SKU","132","1","15","15","15","0.6","fallback:SMALL","cmmwc3t6706y0vsak1c753dd9","","create-new",""
"MLB3935658931","JOTABÊ AUTOPEÇAS","MLB2221","Buzina Caracol Chevrolet Corsa Classic ","H-349","SELLER_SKU","38","1","10","10","10","0.3","cat:MLB2221->TINY","cmmwbyyrk0324vsakomoh9hss","","create-new",""
"MLB3935344047","JOTABÊ AUTOPEÇAS","MLB63712","Tampa Valvulas Motor Ap Santana Gol Voyage 1992 ","H-343","SELLER_SKU","78","1","15","15","15","0.6","fallback:SMALL","cmmwc6dzb0926vsakssanhhbu","","create-new",""
"MLB5225851554","JOTABÊ AUTOPEÇAS","MLB2235","Alavanca Marcha Palio Siena Strada Com Detalhe","C23","SELLER_SKU","195","1","15","15","15","0.6","fallback:SMALL","cmmwbyz25032avsakexopg0vb","","create-new",""
"MLB3936449547","JOTABÊ AUTOPEÇAS","MLB191717","Borracha Porta Dianteira Direita Chevrolet Onix 2021","18137","SELLER_SKU","78","1","10","10","50","0.8","cat:MLB191717->SMALL_LONG","cmmwbyyqy0322vsak3d6uzij0","","create-new",""
"MLB3936413945","JOTABÊ AUTOPEÇAS","MLB193935","Vareta Óleo Hyundai Hb20 2015","18121","SELLER_SKU","62","1","10","10","10","0.3","cat:MLB193935->TINY","cmmwbyyir031tvsakjb17liir","","create-new",""
"MLB5226347164","JOTABÊ AUTOPEÇAS","MLB191717","Pestana Porta Renault Logan2008 A 2013 Dianteira Esquerda","100383","SELLER_SKU","47","1","10","10","50","0.8","cat:MLB191717->SMALL_LONG","cmmwbyyqy0322vsak3d6uzij0","","create-new",""
"MLB3936075921","JOTABÊ AUTOPEÇAS","MLB193146","Catalisador Ford Ka Fiesta 2008 A 2012 ","H-355","SELLER_SKU","469","1","15","15","15","0.6","fallback:SMALL","cmmwbytom02xwvsaka1wrx5r1","","create-new",""
"MLB5235113510","JOTABÊ AUTOPEÇAS","MLB271124","Isopor Caixa Estepe Fox Spacefox Golf Polo 2008 A 2014 ","H-466","SELLER_SKU","69","1","15","15","15","0.6","fallback:SMALL","cmmwbysbo02wuvsak3wz2tvef","","create-new",""
"MLB5237252834","JOTABÊ AUTOPEÇAS","MLB439679","Limitador Porta Dianteira Esquerda Volkswagen Jetta 2014","100515","SELLER_SKU","108","1","30","50","80","12","kw:XLARGE","cmmwc4a3i07c7vsak27887vly","","create-new",""
"MLB5237630862","JOTABÊ AUTOPEÇAS","MLB194169","Tampa Óleo Chevrolet Astra 2000","H-520","SELLER_SKU","19","1","15","15","15","0.6","fallback:SMALL","cmmwc6dz60924vsakcn8uk81l","","create-new",""
"MLB5237398526","JOTABÊ AUTOPEÇAS","MLB459292","Caixa Fusível Chevrolet Astra 2000","100486","SELLER_SKU","297","1","15","15","15","0.6","kw:SMALL","cmmwc4cau07dzvsakjb32rjvk","","create-new",""
"MLB3941743085","JOTABÊ AUTOPEÇAS","MLB456656","Grade Frontal Radiador Ford Fiesta Courier","H-508","SELLER_SKU","69","1","30","40","50","5","kw:LARGE","cmmwbz8gp039wvsakkjzmqjoy","","create-new",""
"MLB5242056762","JOTABÊ AUTOPEÇAS","MLB271367","Modulo Conforto Fiat Palio 2008 51848884","18470","SELLER_SKU","156","1","15","15","15","0.6","kw:SMALL","cmmwc1ov1058tvsakh5ukgzl4","","create-new",""
"MLB5242057340","JOTABÊ AUTOPEÇAS","MLB271367","Módulo Conforto Fiat Strada 2020 51903720","18471","SELLER_SKU","156","1","15","15","15","0.6","kw:SMALL","cmmwc1ov1058tvsakh5ukgzl4","","create-new",""
"MLB3944723649","JOTABÊ AUTOPEÇAS","MLB60608","Compressor Ar Fiat Mobi 1.0 ","J-669","SELLER_SKU","588","1","25","25","25","2","kw:MEDIUM","cmmwc3t6806yfvsaki6wy5olz","","create-new",""
"MLB5242042568","JOTABÊ AUTOPEÇAS","MLB271367","Módulo Conforto Fiat Strada Hard Working 2013 51958507","18468","SELLER_SKU","156","1","15","15","15","0.6","kw:SMALL","cmmwc1ov1058tvsakh5ukgzl4","","create-new",""
"MLB5241977548","JOTABÊ AUTOPEÇAS","MLB271367","Módulo Conforto Volkswagen Saveiro Gol Up 34d937084a","18467","SELLER_SKU","133","1","15","15","15","0.6","kw:SMALL","cmmwc1ov1058tvsakh5ukgzl4","","create-new",""
"MLB5242646254","JOTABÊ AUTOPEÇAS","MLB439544","Moldura Central Usb 12v Hb20 2012 A 2019 ","18290","SELLER_SKU","82","1","15","15","15","0.6","kw:SMALL","cmmwbyznm032vvsaku745cy97","","create-new",""
"MLB5242643790","JOTABÊ AUTOPEÇAS","MLB260620","Moldura Câmbio Automático Imotion Fox Spacefox Crossfox","18267","SELLER_SKU","108","1","10","10","50","0.8","kw:SMALL_LONG","cmmwbyzbs032lvsaky3oen6v0","","create-new",""
"MLB3944603269","JOTABÊ AUTOPEÇAS","MLB60608","Compressor Ar Fiat Uno 2011 A 2016 ","18163","SELLER_SKU","564","1","25","25","25","2","kw:MEDIUM","cmmwc3t6806yfvsaki6wy5olz","","create-new",""
"MLB3944421063","JOTABÊ AUTOPEÇAS","MLB271367","Módulo Conforto Volkswagen Gol Voyage 2008 5u0959800a","18447","SELLER_SKU","101","1","15","15","15","0.6","kw:SMALL","cmmwc1ov1058tvsakh5ukgzl4","","create-new",""
"MLB5244088356","JOTABÊ AUTOPEÇAS","MLB271367","Módulo Volkswagen Saveiro 5u0614117","200746","SELLER_SKU","196","1","15","15","15","0.6","kw:SMALL","cmmwc1ov1058tvsakh5ukgzl4","","create-new",""
"MLB5246051528","JOTABÊ AUTOPEÇAS","MLB456316","Tampa Frontal Motor Hyundai Hb20 2019 1.6 16v","H-586","SELLER_SKU","273","1","15","15","15","0.6","fallback:SMALL","cmmwbz8kh039zvsakemyytep5","","create-new",""
"MLB3947292997","JOTABÊ AUTOPEÇAS","MLB194816","Semi Eixo Homocinética Lado Esquerdo Mobi 1.0","C82","SELLER_SKU","273","1","15","15","15","0.6","fallback:SMALL","cmmwc4goc07hgvsakn5l79nbk","","create-new",""
"MLB3946425289","JOTABÊ AUTOPEÇAS","MLB116505","Mangueira Ar Condicionado Volkswagen Gol ","H-581","SELLER_SKU","156","1","15","15","15","0.6","fallback:SMALL","cmmwc6ccy090qvsak9z5dzgzo","","create-new",""
"MLB5246017460","JOTABÊ AUTOPEÇAS","MLB456306","Tensor Esticador Correia Hyundai Hb20 1.6 16v","H-585","SELLER_SKU","117","1","15","15","15","0.6","fallback:SMALL","cmmwc4np907n3vsakpclajejt","","create-new",""
"MLB5246025342","JOTABÊ AUTOPEÇAS","MLB456312","Tampa Válvula Hyundai Hb20 1.6 2013 A 2019","H-583","SELLER_SKU","219","1","15","15","15","0.6","fallback:SMALL","cmmwc6km3097nvsak1fe9aenq","","create-new",""
"MLB3946746911","JOTABÊ AUTOPEÇAS","MLB194765","Atuador Auxiliar Embreagem Chevrolet Astra 2000","H-602","SELLER_SKU","148","1","15","15","15","0.6","fallback:SMALL","cmmwc4hft07iavsak97hax7rw","","create-new",""
"MLB3946689895","JOTABÊ AUTOPEÇAS","MLB194203","Módulo Central Airbag Chevrolet Astra Zafira ","H-599","SELLER_SKU","218","1","15","15","15","0.6","kw:SMALL","cmmwbz0kd033ivsaknhbt5b2t","","create-new",""
"MLB5245934140","JOTABÊ AUTOPEÇAS","MLB22735","Lanterna Dianteira Esquerda Volkswagen Gol Bola Esquerdo","H-578","SELLER_SKU","30","1","25","25","25","2","kw:MEDIUM","cmmwc416v074ivsakqbkvgguo","","create-new",""
"MLB3949754685","JOTABÊ AUTOPEÇAS","MLB193992","Retentor Flange Virabrequim Captiva 3.6 V6 ","C-104","SELLER_SKU","140","1","15","15","15","0.6","fallback:SMALL","cmmwbyy2n031ivsak4mnfz6to","","create-new",""
"MLB5252443064","JOTABÊ AUTOPEÇAS","MLB47091","Bomba Água Audi A1 A3 Q3 1.4 ","H-621","SELLER_SKU","196","1","15","15","15","0.6","cat:MLB47091->SMALL","cmmwc43dp076mvsakrdrgny2a","","create-new",""
"MLB5253204996","JOTABÊ AUTOPEÇAS","MLB270152","Moldura Painel Traseiro Chevrolet Corsa 2003","H-636","SELLER_SKU","98","1","10","10","50","0.8","kw:SMALL_LONG","cmmwc3rl906x4vsak9r5w6nu5","","create-new",""
"MLB5255426918","JOTABÊ AUTOPEÇAS","MLB46527","Aerofólio Break Light Fiat Mobi 2016 A 2024","H-652","SELLER_SKU","78","1","15","15","15","0.6","fallback:SMALL","cmmwbzilz03ibvsakvlll6yf0","","create-new",""
"MLB5254605934","JOTABÊ AUTOPEÇAS","MLB270295","Triângulo Sinalização Segurança Corolla 2013 ","H-615","SELLER_SKU","69","1","15","15","15","0.6","fallback:SMALL","cmmwbvtgv00ivvsakvxwdtmb6","","create-new",""
"MLB5254705258","JOTABÊ AUTOPEÇAS","MLB431858","Acabamento Lateral Painel Citröen C3","H-645","SELLER_SKU","43","1","15","40","40","2","cat:MLB431858->MEDIUM_FLAT","cmmwbyhib02nvvsakniiyq37b","","create-new",""
"MLB3951177983","JOTABÊ AUTOPEÇAS","MLB22735","Pisca Volkswagen Gol Bola","J-817","SELLER_SKU","62","1","15","15","15","0.6","fallback:SMALL","cmmwc416v074ivsakqbkvgguo","","create-new",""
"MLB5253046432","JOTABÊ AUTOPEÇAS","MLB191717","Borracha Vidro Dianteiro Direito Renault Duster 13 ","200544","SELLER_SKU","54","1","10","10","50","0.8","cat:MLB191717->SMALL_LONG","cmmwbyyqy0322vsak3d6uzij0","","create-new",""
"MLB5253103964","JOTABÊ AUTOPEÇAS","MLB432462","Porta Luvas Completo Volkswagen Gol Saveiro Voyage G7","H-633","SELLER_SKU","116","1","30","50","80","12","kw:XLARGE","cmmwc4aml07civsakb636n8fg","","create-new",""
"MLB3951852647","JOTABÊ AUTOPEÇAS","MLB191717","Canaleta Vidro Porta Fiat Palio Diant Esq 46409305","J-978","SELLER_SKU","30","1","10","10","50","0.8","cat:MLB191717->SMALL_LONG","cmmwbyyqy0322vsak3d6uzij0","","create-new",""
"MLB5258519038","JOTABÊ AUTOPEÇAS","MLB456316","Tampa Capa Motor Chevrolet Cruze 1.4t 2023","H-760","SELLER_SKU","218","1","15","15","15","0.6","fallback:SMALL","cmmwbz8kh039zvsakemyytep5","","create-new",""
"MLB5258487852","JOTABÊ AUTOPEÇAS","MLB63507","Moto Parabrisa Renault Sandero Clio","J-1441","SELLER_SKU","156","1","15","15","15","0.6","fallback:SMALL","cmmwc42fu075tvsakdsi8sjat","","create-new",""
"MLB3951939601","JOTABÊ AUTOPEÇAS","MLB260612","Pestana Cromada Chevrolet Onix 2015","16589","SELLER_SKU","62","1","15","15","15","0.6","fallback:SMALL","cmmwbvukk00jhvsakgdp4kfkl","","create-new",""
"MLB5258116010","JOTABÊ AUTOPEÇAS","MLB63484","Limpador Párabrisa Dianteiro Esquerdo Chevrolet Cruze 2017","H-720","SELLER_SKU","61","1","15","15","15","0.6","fallback:SMALL","cmmwc6hxj095cvsakyuulk8xd","","create-new",""
"MLB5258132882","JOTABÊ AUTOPEÇAS","MLB63484","Limpador Párabrisa Dianteiro Direito Chevrolet Cruze 2017","H-729","SELLER_SKU","61","1","15","15","15","0.6","fallback:SMALL","cmmwc6hxj095cvsakyuulk8xd","","create-new",""
"MLB3952385173","JOTABÊ AUTOPEÇAS","MLB439540","Ventoinha Chevrolet Cruze 1.4 2017","H-718","SELLER_SKU","312","1","15","15","15","0.6","fallback:SMALL","cmmwc3t6706y0vsak1c753dd9","","create-new",""
